,time,Npas2,Per2,Cry2,Fbxo3,Rorc,Ciart,Per3,Clock,Fbxo21,Bhlhe41,Arntl2,Dbp,Arntl,Rora,Cry1,Per1,Hlf,Nr1d1,Csnk1d,Nampt,Nfil3,Nr1d2,Csnk1e,Tef,Csnk1a1
10,4.848484848484849,-11.525832787126928,-10.408214906807745,-10.609660282326864,-9.7867052690689,-16.473972170073875,-13.851320613212163,-11.242257222422355,-9.6294257222419,-11.167738914475986,-11.090250764011605,-12.995580659087784,-11.8840325897752,-11.874537017455237,-9.035612562641935,-11.16619331943458,-10.84251762480199,-10.195217871172282,-11.582568951319871,-9.931751239608943,-10.144558687335621,-9.409922560582258,-11.361220593766689,-9.912600854146072,-10.240433534300116,-8.028528724535986
11,5.333333333333334,-11.568916388564624,-10.386521799206129,-10.602911172430986,-9.786843384197025,-16.467202605635162,-13.790502199026232,-11.178845569608837,-9.640799252622843,-11.168233815667582,-11.07077766413931,-12.99700171143678,-11.780851020685976,-11.934393070251854,-9.036901171456888,-11.164135647451886,-10.82284269632317,-10.161631937872308,-11.5591856293775,-9.93170134997519,-10.130113203780944,-9.440192622300934,-11.302732216151961,-9.909872575256161,-10.18992345305216,-8.029344151084844
12,5.818181818181818,-11.61196318687827,-10.365374282513603,-10.59602913441102,-9.786993266374454,-16.468579620375465,-13.726539736259344,-11.114967324702363,-9.652249532927954,-11.168112460330669,-11.050038376090278,-12.99825043808017,-11.669291115363293,-11.995651637321542,-9.038344966952698,-11.163595297336771,-10.802642826741273,-10.12783125308932,-11.525700492305438,-9.93168520292821,-10.11598833117342,-9.472381413054434,-11.239873454338912,-9.906811159900464,-10.138572633205381,-8.030095985654828
13,6.303030303030303,-11.65428054296893,-10.345112628190076,-10.589124902834921,-9.787152503940845,-16.478081057612137,-13.660462404881025,-11.051650312575553,-9.663592323860842,-11.167376801118044,-11.028366602772728,-12.999306746538815,-11.551147914444952,-12.05732704538871,-9.039920717919367,-11.16458096352486,-10.782243039519463,-10.094359682494376,-11.482652328493947,-9.93170305828003,-10.102411344000787,-9.505971003150028,-11.173655729335563,-9.90346586739806,-10.087207328673701,-8.030772130946266
14,6.787878787878788,-11.695187554736094,-10.32606285383833,-10.582309569373267,-9.787318534704147,-16.495554035663286,-13.59333341388844,-10.989913327655524,-9.674645115669355,-11.166038675061825,-11.006111051131919,-13.000153640414197,-11.428322386259268,-12.118426914050088,-9.04160306993398,-11.167076786278216,-10.761971574870563,-10.06175579618804,-11.430733799013336,-9.931754628731358,-10.089600701069042,-9.540420923509211,-11.105144509125054,-9.899890524757582,-10.03665402643504,-8.03136170752831
15,7.272727272727273,-11.734026013047362,-10.308531477458748,-10.575692795292698,-9.787488687167228,-16.52071740777127,-13.526232893875612,-10.93074974114016,-9.68523006479581,-11.164119613111168,-10.98362982132486,-13.000777492866838,-11.302790839533056,-12.177968123546885,-9.043364953322852,-11.171042606874453,-10.742154608249157,-10.030544202905867,-11.370780292438045,-9.931839084494326,-10.077762530418472,-9.57517686201747,-11.035442164886957,-9.896142660580509,-9.98772614804646,-8.031855228893056
16,7.757575757575758,-11.77017099256978,-10.292800585459943,-10.569381046965079,-9.78766022351326,-16.55316628585924,-13.460240517327852,-10.875111517283697,-9.69517685544641,-11.16165049369124,-10.96128464475473,-13.001168265877244,-11.176573123844426,-12.234992633529735,-9.045178018722716,-11.17641461377562,-10.72311100206644,-10.001227108867468,-11.303756483131776,-9.931955066644093,-10.067087312646327,-9.609679582613726,-10.965670233432323,-9.892282579404414,-9.941210961386819,-8.032244754097
17,8.242424242424242,-11.803040907052374,-10.279123293782854,-10.563475882783736,-9.787830383658223,-16.592378555331916,-13.396418126287298,-10.823893895935509,-9.70432544003612,-11.15867104585779,-10.939435063677207,-13.001319671761392,-11.051700129486944,-12.28858289828655,-9.047013093232588,-11.183106369379727,-10.705147175074643,-9.974276237090434,-11.230740809275847,-9.932100708984452,-10.057746816002703,-9.643373923607893,-10.896951371256574,-9.8883723913804,-9.89785691322189,-8.032524015533797
18,8.727272727272727,-11.832106867266653,-10.267719675170502,-10.558072319050874,-9.787996429661689,-16.637723276094817,-13.33579264691696,-10.777920987795813,-9.712528614414227,-11.155229210041783,-10.91843264603096,-13.001229274341933,-10.930181109684582,-12.337876630396499,-9.048840649816663,-11.191010200834127,-10.688552171974615,-9.950125237190404,-11.152908120395175,-9.932273668075629,-10.049891332575106,-9.675717730440288,-10.830391290576225,-9.884475012897505,-9.858361586415734,-8.03268851978239
19,9.212121212121213,-11.85690119103226,-10.25877321811517,-10.553257301129715,-9.788155689781304,-16.688470834616595,-13.279339565874357,-10.737932514166,-9.71965438643422,-11.15138036666991,-10.89861532857793,-13.000898528147184,-10.813971350955196,-12.382080675257395,-9.050631282405382,-11.199998932532004,-10.673593012578383,-9.929162707796415,-11.071510773589614,-9.9324711609411,-10.043647260032493,-9.706190579151448,-10.76706096800542,-9.88065315423446,-9.823360475561278,-8.03273561990784
20,9.696969696969697,-11.877024928398342,-10.252427874459881,-10.549108304461061,-9.788305601462126,-16.743804683683873,-13.227967234366018,-10.704571904555996,-9.72558809975685,-11.147186445072792,-10.880301979374321,-13.00033275500723,-10.704940711818518,-12.420483773240154,-9.052356179050086,-11.209927932415518,-10.66051039536042,-9.911725943853499,-10.98785848263942,-9.932690009846732,-10.039115067839472,-9.734302150198452,-10.707979412141297,-9.876968310527818,-9.793416761634433,-8.032664558051495
21,10.181818181818182,-11.89215428089759,-10.248785743159356,-10.545692087954436,-9.78844375256909,-16.80283448095158,-13.18250225243655,-10.678375943662584,-9.730234278713539,-11.142714927018874,-10.86378726706421,-12.999541058423683,-10.604843536072611,-12.45246800412248,-9.053987585518072,-11.220637439159734,-10.649514824529088,-9.898095509420745,-10.903297244220242,-9.932926693431709,-10.036367680664998,-9.759600117879915,-10.6540972673342,-9.873479772292201,-9.76901225020136,-8.032476477625227
22,10.666666666666668,-11.90204581158479,-10.24790542746961,-10.543063619812251,-9.788567920199176,-16.864610414884556,-13.143676168664484,-10.659766134302693,-9.73351816454563,-11.138037760907503,-10.849336919550753,-12.998536177090934,-10.515290424745446,-12.47751872965655,-9.055499251868568,-11.231955132792159,-10.640783222935129,-9.888490723290573,-10.819187680312771,-9.933177403368548,-10.035449304997167,-9.78167742842584,-10.606281517464234,-9.870243671413713,-9.750539618986567,-8.0321744049135
23,11.151515151515152,-11.906540362028409,-10.249801091999625,-10.541265193070855,-9.78867610644873,-16.92813848758071,-13.112113709271814,-10.64904191527529,-9.7353869183008,-11.133230204092257,-10.837183448334766,-12.997334279925793,-10.437722320921448,-12.495232874291071,-9.05686685482412,-11.243698907385598,-10.634456085316764,-9.883066130067256,-10.736883145285715,-9.933438105640516,-10.036374717844255,-9.800178849645159,-10.56530153584608,-9.867312077966885,-9.738296099541314,-8.031763200379322
24,11.636363636363637,-11.905565613229323,-10.254442234797494,-10.540325745089735,-9.788766570560501,-16.992396508569367,-13.0883227260452,-10.646375843279014,-9.735810471031584,-11.128369611961944,-10.827522407317623,-12.995954705903564,-10.373387324427863,-12.50532541080779,-9.058068389141228,-11.2556798012107,-10.63063521768676,-9.881909013486394,-10.657707949917409,-9.933704605450465,-10.039129028967134,-9.814806686744658,-10.531816705724355,-9.864732162387684,-9.732478694676693,-8.031249480457577
25,12.121212121212121,-11.8991372492606,-10.261754178138244,-10.540260391938578,-9.788837856933064,-17.056350542238576,-13.072686024810645,-10.651810816410297,-9.734782007615989,-11.123534193263447,-10.820509246265791,-12.994419652886693,-10.323320609441334,-12.507633946516128,-9.05908452168295,-11.267705037200908,-10.629382099235585,-9.885037991986923,-10.582936052739642,-9.933972614716694,-10.043667920468792,-9.825325572349646,-10.506365810550374,-9.862545436483543,-9.733181008614658,-8.030641511094114
26,12.606060606060606,-11.887358704904875,-10.271619270116375,-10.541070185174052,-9.788888818542002,-17.118971544246143,-13.065455205944428,-10.665259383916938,-9.732318076415366,-11.118801751693708,-10.816256809565887,-12.99275382045285,-10.288327768147889,-12.502121336212365,-9.05989890249631,-11.279581124807633,-10.630716893108206,-9.892402719133475,-10.513770561568004,-9.93423782106978,-10.049918359885888,-9.831566253653119,-10.489358364754734,-9.860787085492833,-9.740391740861039,-8.029949074743575
27,13.090909090909092,-11.870419501349996,-10.283878777709083,-10.54274209491986,-9.788918635395948,-17.179251919228328,-13.066746616028878,-10.686505153313439,-9.728458323005077,-11.11424843400912,-10.814833520516265,-12.990984012469479,-10.268971848463105,-12.48887627985987,-9.060498427889168,-11.291116973335605,-10.63461812197155,-9.903884693709362,-10.451324375046743,-9.93449595724023,-10.057779775308422,-9.833428315756771,-10.481068024506829,-9.859485401941212,-9.753994868034741,-8.029183312966046
28,13.575757575757576,-11.848592196722157,-10.298335440849991,-10.545249219522331,-9.788926827730561,-17.236221733386397,-13.076539475792313,-10.715206272217104,-9.723264852262348,-11.10994750479571,-10.816262280370523,-12.989138705809541,-10.265564294380372,-12.468111895373488,-9.060873451273528,-11.3021269666637,-10.641023013592825,-9.91929916644551,-10.396602275692992,-9.934742869720425,-10.067125673619412,-9.830881797384318,-10.481628184484638,-9.8586613304043,-9.773771510727364,-8.028356547155182
29,14.06060606060606,-11.822228000523614,-10.31475664641748,-10.5485512184081,-9.788913263728112,-17.288964321084567,-13.094676214455296,-10.75090092888084,-9.716821229075544,-11.105968167614522,-10.820520099847768,-12.987247592147963,-10.278159934720462,-12.440162289472513,-9.061017938382749,-11.312433949877805,-10.64982851086825,-9.93839811270537,-10.350484762569936,-9.934974585596136,-10.077805675816508,-9.823967672969632,-10.49102983150443,-9.858328130501603,-9.799403455354831,-8.027482080282368
30,14.545454545454547,-11.791751122540337,-10.332878171066882,-10.55259496117903,-9.788878161638477,-17.336631034343192,-13.120865005103463,-10.79301478291705,-9.709231133753839,-11.102374451490423,-10.827538469038744,-12.985341100211476,-10.306556100915268,-12.4054771817785,-9.060929564365159,-11.321872079759704,-10.660892930050423,-9.960874223294148,-10.313713883727283,-9.935187376472177,-10.089647936666424,-9.812797193362766,-10.50912168954626,-9.858491163544286,-9.83047827433306,-8.026573982846939
31,15.030303030303031,-11.75765194714774,-10.352408432683006,-10.557315382500208,-9.788822086267418,-17.378454897902458,-13.154684460291811,-10.840870206649454,-9.70061669377222,-11.099224180661114,-10.837204459755926,-12.983449906169014,-10.350295888020943,-12.364614668658213,-9.06060975119178,-11.330289493266545,-10.67403824049287,-9.986365849178801,-10.286881296370364,-9.9353778184637,-10.10246190975907,-9.797550095762134,-10.535612653841758,-9.859147806269666,-9.866495962192195,-8.025646866476562
32,15.515151515151516,-11.720479142842525,-10.373033182045518,-10.562636529025543,-9.788745939888646,-17.413762950141425,-13.195590412326442,-10.893697188396077,-9.69111651869471,-11.096568044163506,-10.84936254259032,-12.981604440040664,-10.408675506489473,-12.31823224324417,-9.06006364477629,-11.33755075106404,-10.689052929229774,-10.01446282055635,-10.270418746874217,-9.93554284728777,-10.116041413470624,-9.778471711675705,-10.570076474858821,-9.860287493050482,-9.906876980851779,-8.024715648820694
33,16.0,-11.680830833961165,-10.394420559216542,-10.56847278151553,-9.7886509477259,-17.4419870712824,-13.242924669126449,-10.950645722245447,-9.680883469894585,-11.09444878022814,-10.863817089437884,-12.979834396067261,-10.480755606405964,-12.267076216124003,-9.059300032175347,-11.34353901679606,-10.705695404298787,-10.044713046639556,-10.264591123822804,-9.935679807568834,-10.130167948503038,-9.755869019445202,-10.611958616816153,-9.861891885899801,-9.95097158460541,-8.023795313520006
34,16.484848484848484,-11.639344976635451,-10.416226433291278,-10.574730232482873,-9.788538638238638,-17.46267312465086,-13.295925604780887,-11.010799484969903,-9.670082200957662,-11.092900488605057,-10.88033552122895,-12.978168254918932,-10.565376391980415,-12.211969706923743,-9.058331200201545,-11.34815793702534,-10.723697882046128,-10.076629789966915,-10.269492195852521,-9.935786495564695,-10.144614213619535,-9.73010570484967,-10.66058518037157,-9.863935169536093,-9.998070274772394,-8.022900669114005
35,16.96969696969697,-11.596689093839503,-10.438099939593089,-10.581308197199101,-9.788410818528552,-17.475488263904516,-13.353740414394794,-11.073190580009346,-9.658886508344466,-11.09194808188606,-10.898652050212513,-12.976632825430455,-10.661176283096117,-12.153799400004903,-9.057172737724015,-11.35133319159635,-10.742770695865824,-10.10969949819063,-10.285043102879753,-9.935861194625568,-10.1591477630066,-9.701596309265147,-10.715173745914669,-9.866384466760772,-10.04741521579709,-8.022046110766084
36,17.454545454545453,-11.553549534695243,-10.459689125217484,-10.58810083374955,-9.788269545262626,-17.48022628865558,-13.415438836039176,-11.13681511128921,-9.647476534940122,-11.091606884651778,-10.918471956580653,-12.975252813237068,-10.766613823643443,-12.09350127738119,-9.055843284837676,-11.353013689474423,-10.76260695704383,-10.143390067326118,-10.310993624989129,-9.935902702815596,-10.173534746414125,-9.670799559538752,-10.77484596299127,-9.869200367464627,-10.098212429106706,-8.021245388639954
37,17.93939393939394,-11.510620430858093,-10.480646612086105,-10.594998846069373,-9.788117091580592,-17.476810962312182,-13.480028119013687,-11.20064933628409,-9.636035871487897,-11.091882386893433,-10.939476330620549,-12.974050423251557,-10.879992484125664,-12.03204555841752,-9.05436423293714,-11.353172390819626,-10.78288749271232,-10.177159403504316,-10.34692620856563,-9.935910352252467,-10.187543671893488,-9.638210986901989,-10.838641683291005,-9.872337562751229,-10.149644568523742,-8.020511386654366
38,18.424242424242426,-11.468592527678808,-10.500635186390044,-10.601891242558159,-9.787955910519264,-17.465297238753678,-13.546468997577017,-11.263666138418223,-9.624748602545417,-11.092770155676828,-10.961327204091155,-12.973045002378885,-10.999487959453633,-11.970421088637258,-9.052759380521145,-11.351806742067907,-10.803285981460599,-10.210464145464957,-10.39226268488857,-9.935884019853876,-10.200949130589644,-9.604354953687736,-10.905534409793063,-9.875745573974049,-10.200884071671952,-8.019855915176032
39,18.90909090909091,-11.428142069852203,-10.51933322448626,-10.608667121976309,-9.787788595542253,-17.445870378102146,-13.613692413121708,-11.324851553755657,-9.613796344495222,-11.09425590646991,-10.983672988258713,-12.972252728217267,-11.123177522697578,-11.90961942882757,-9.051054550265828,-11.348938717018898,-10.823474203968772,-10.242768407442648,-10.446273573082722,-9.935824129317975,-10.213535423653996,-9.569776216144026,-10.97444781348751,-9.879369564956757,-10.25110647576477,-8.019289520986407
40,19.393939393939394,-11.389919920386864,-10.53643986794239,-10.615217457887514,-9.787617838810172,-17.4188429658177,-13.680616715727341,-11.383221086059562,-9.603355323269197,-11.096315732986247,-11.006154131091074,-12.971686348754538,-11.249070962483149,-11.850618900455196,-9.049277173528177,-11.344614463269245,-10.843127324179457,-10.273552401769445,-10.508089817738696,-9.935731644305905,-10.225100032919602,-9.535031159102086,-11.044273051911967,-9.883151224327849,-10.299503683520165,-8.018821317580027
41,19.87878787878788,-11.35454108797571,-10.551679864461551,-10.621436852934924,-9.787446387862763,-17.384649883081387,-13.746165068312655,-11.437835547705212,-9.593593538807337,-11.098916491846117,-11.028408902584518,-12.971354977248273,-11.375142606237446,-11.794368844107806,-9.047455848965244,-11.338903559680519,-10.861929116031543,-10.302320802452998,-10.57671677233978,-9.935608052936132,-10.235456879494304,-9.50067884353613,-11.113886610841917,-9.887029703772418,-10.345296965748418,-8.018458838524964
42,20.363636363636363,-11.322574831275888,-10.564807996794837,-10.627225234724065,-9.787277001409949,-17.34384130939422,-13.809282773347284,-11.487816171560437,-9.584668061875849,-11.102016335865901,-11.050079215134895,-12.971263945590051,-11.499363914019005,-11.74177434424859,-9.045619882371035,-11.331897896829268,-10.879577051655902,-10.32861071515719,-10.651050203496741,-9.93545534384006,-10.244439317839747,-9.467272011063006,-11.182168382055146,-9.890942597104338,-10.387749491396296,-8.018207916244906
43,20.848484848484848,-11.294535499323901,-10.575613028378637,-10.632489466025136,-9.787112404943164,-17.297073869983045,-13.868954243329842,-11.53235875067774,-9.576722506739706,-11.10556538739493,-11.07081638530124,-12.97141471851333,-11.619736118484813,-11.693681666068422,-9.043798815135327,-11.323710198453263,-10.895787169162034,-10.351999125345285,-10.729894058476402,-9.935275974164208,-10.251902817160486,-9.435348190122667,-11.248019686292347,-9.894826944405155,-10.426178183434509,-8.018072588173268
44,21.333333333333336,-11.270874255467055,-10.58392110221003,-10.6371448433859,-9.786955246881172,-17.245100070454832,-13.924219341970986,-11.570746578285124,-9.569884720355377,-11.109506540865558,-11.090286744252857,-12.971804870025336,-11.734322385805077,-11.650864638762158,-9.042021948911636,-11.31447220768434,-10.910298641691195,-10.37210970474218,-10.811979710137857,-9.935072830033807,-10.25772728695857,-9.405421046944355,-11.31038095141767,-9.898620245072737,-10.45996470982283,-8.018055031789382
45,21.81818181818182,-11.251971817976315,-10.58959853827104,-10.641116460041935,-9.786808055956023,-17.188756188699784,-13.974188833145728,-11.602361979866348,-9.564264725265433,-11.113776381643113,-11.108177006625713,-12.972428122442189,-11.841278980044569,-11.614012204327215,-9.040317874142652,-11.304332567252105,-10.922877974218192,-10.388618866597213,-10.895986369618063,-9.934849180113961,-10.26181900933463,-9.377972120464689,-11.36824876133103,-9.902261463479363,-10.488565432704075,-8.018155529582037
46,22.303030303030305,-11.238132334146819,-10.592553984490161,-10.644340411194516,-9.786673200524799,-17.128948818867016,-14.018058689035572,-11.626696251775112,-9.55995294929465,-11.118306206391123,-11.124199311401213,-12.973274447399197,-11.938884929564018,-11.58371733222893,-9.038714010029306,-11.293454427766774,-10.933322760573736,-10.401260972316127,-10.980562338319062,-9.934608623015597,-10.264112146943942,-9.353443074185913,-11.420692001308778,-9.905692011057823,-10.511520155740737,-8.018372464504127
47,22.78787878787879,-11.229578486454031,-10.592739886631392,-10.646764822262751,-9.786552850461874,-17.066640283925334,-14.055123027237073,-11.64335784646715,-9.55701877053246,-11.123023128533704,-11.138095853697758,-12.97433022721099,-12.025569718098,-11.560467478299902,-9.037236163345572,-11.282012822564766,-10.941464940235484,-10.409832605685475,-11.064346757244424,-9.934355029392483,-10.264569802343965,-9.332228589644819,-11.466866839988153,-9.908856689013396,-10.52845952884632,-8.018702345991551
48,23.272727272727273,-11.226447909509364,-10.590153253459688,-10.648350683565003,-9.786448942244808,-17.002833151526428,-14.084785468673966,-11.652078672646795,-9.555509401013524,-11.127851251027856,-11.149643032947786,-12.975578473985175,-12.099938554949555,-11.54463674139316,-9.035908113197806,-11.270191851356818,-10.947173502484747,-10.414195845915655,-11.145991503729912,-9.934092479660942,-10.263184611687995,-9.314670015839067,-11.50603030692979,-9.911704576493113,-10.539110991166497,-8.019139866127688
49,23.757575757575758,-11.228790975467753,-10.58483570487106,-10.649072477999265,-9.786363147795713,-16.938554102316058,-14.106568733559739,-11.652718408956272,-9.555449127058417,-11.132712887575295,-11.158655050714612,-12.976999102963891,-12.160794817694631,-11.53647984399159,-9.034751228410023,-11.258181717994708,-10.950356594417999,-10.414280486838035,-11.22418288324181,-9.933825198344435,-10.259978863212217,-9.30104987679404,-11.537552247290204,-9.914189849921355,-10.543303156685287,-8.019677985049766
50,24.242424242424242,-11.236569983520827,-10.576872802212861,-10.648918591622898,-9.786296847579392,-16.87483741025813,-14.120122321008068,-11.645266761798887,-9.556838918497638,-11.137529812624079,-11.164986900258825,-12.978569255695074,-12.207159306284822,-11.536128033627818,-9.033784123691529,-11.246175670020085,-10.95096299889448,-10.410085166548487,-11.297662767213737,-9.933557486099401,-10.255004138609639,-9.291587325645516,-11.560925461249127,-9.916272520318326,-10.540968571890202,-8.02030804422289
51,24.727272727272727,-11.24965976651703,-10.56639267156968,-10.647891500525303,-9.78625110839114,-16.81270830077947,-14.125228148723282,-11.629843630966839,-9.559656413066678,-11.142224520047009,-11.168536699751,-12.980263667833508,-12.238285998742706,-11.543586971062297,-9.033022360119265,-11.234366889239187,-10.948982958639167,-10.401677389320945,-11.365248836806238,-9.933293650516077,-10.248340483061348,-9.286434618383671,-11.575773865044466,-9.917919076737716,-10.53214480112452,-8.021019905759113
52,25.21212121212121,-11.267849704947947,-10.553563942166685,-10.64600773098672,-9.786226666191622,-16.753166454508893,-14.121804062026134,-11.606697180408684,-9.563856276223225,-11.146721470244245,-11.169247331588483,-12.982055075653607,-12.253674054934715,-11.558736639199537,-9.032478194754269,-11.22294538335526,-10.944448333240969,-10.389192439438347,-11.425853606859508,-9.933037936807763,-10.240095117279578,-9.285674663997202,-11.581858542300827,-9.919103025470369,-10.516973822162939,-8.021802115539835
53,25.6969696969697,-11.290847115895028,-10.538593033062252,-10.64329759356419,-9.786223914264976,-16.6971699220417,-14.109905155753351,-11.576199845178513,-9.569370930596921,-11.150948305603729,-11.167107361438994,-12.98391465473295,-12.253075875276382,-11.58133327420811,-9.032160383420965,-11.212094928673482,-10.937432086520028,-10.372831204417905,-11.478501923936701,-9.932794459503747,-10.230400712286317,-9.289319690436669,-11.579081588283426,-9.919805316337976,-10.495699741736027,-8.022642087516875
54,26.181818181818183,-11.318281962407324,-10.52172083178806,-10.639804695383352,-9.786242896890734,-16.645619708546935,-14.089722887761075,-11.5388423388165,-9.576111643334546,-11.15483701476226,-11.16215122222331,-12.985812483748038,-12.23650108470233,-11.611013287771936,-9.032074039822675,-11.201990113071426,-10.928047112512537,-10.352856942655736,-11.522346656907754,-9.932567136244996,-10.219413254686891,-9.297311047862188,-11.567487685221923,-9.920014649217585,-10.468664867761564,-8.02352630622669
55,26.666666666666668,-11.349712807534534,-10.503218818378524,-10.635585238483463,-9.786283308631338,-16.599345276256955,-14.061581998296305,-11.495225757584357,-9.583969953844841,-11.158325026933786,-11.154458660076683,-12.98771802591959,-12.204216377797474,-11.647299117362406,-9.032220553260215,-11.192793526814752,-10.91644441896343,-10.329591047500724,-11.556682327606397,-9.932359624747837,-10.207309536787104,-9.309520152341308,-11.547263383356624,-9.919727655864802,-10.436304201481986,-8.02444054425924
56,27.151515151515152,-11.384633917212787,-10.483384697155419,-10.630707115505546,-9.786344499246757,-16.55909119810961,-14.025935284804742,-11.446051908601477,-9.592819418970032,-11.161356218696769,-11.144153451203676,-12.989600620360743,-12.156741227581325,-11.689606910398231,-9.032597566277532,-11.184653146418961,-10.902810697555248,-10.303407875915235,-11.580956462237928,-9.932175263949942,-10.19428431193885,-9.325750554812625,-11.518734099275271,-9.918948954110105,-10.399138438131574,-8.02537009118235
57,27.636363636363637,-11.42248339771505,-10.462537606553893,-10.62524881727438,-9.786425484157082,-16.525505177290928,-13.983356316250399,-11.39211201750565,-9.602517647503559,-11.163881817041052,-11.131401410272693,-12.991429975422218,-12.094839526992628,-11.737255918652032,-9.033199012594046,-11.177699953651883,-10.887365319969073,-10.274728724931444,-11.594778480889385,-9.932017020285558,-10.18054716088578,-9.345741102024714,-11.482358879838342,-9.917691073556224,-10.357765588755209,-8.026299990238057
